BasinID,dwnBasinID,Area_km2,Shape_Leng,ws2024tl,ws3024tl,ws4024tl,ws2028tl,ws3028tl,ws4028tl,ws2038tl,ws3038tl,ws4038tl,Shape_Le_1,Shape_Area,FacilityID,Latitude,Longitude,Formatted Address
3341,0,2331,480000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),4.774415268,0.230600964,88,34.99637506,137.0056561,"1-chÅme-1 ShÅwachÅ, Kariya, Aichi 448-0029, Japan"
3248,0,8317,750000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),7.785576533,0.870292741,89,39.21018695,141.077546,"Moriyama-4-17 Nishine, Kanegasaki, Isawa District, Iwate 029-4503, Japan"
3341,0,2331,480000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),4.774415268,0.230600964,90,35.12330625,137.074454,"Minamiyama-500-1 KomenokichÅ, Nisshin, Aichi 470-0111, Japan"
3340,0,154,88000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),0.873908046,0.015179407,91,34.85033469,137.1736145,"Maruyama-5 Ashinoya, Kota, Nukata District, Aichi 444-0116, Japan"
3340,0,154,88000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),0.873908046,0.015179407,92,34.85033469,137.1736145,"Maruyama-5 Ashinoya, Kota, Nukata District, Aichi 444-0116, Japan"
10975,0,961,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.558573211,0.098364523,93,37.91817902,-122.350769,"1701 Regatta Blvd, Richmond, CA 94804, USA"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,94,31.173218,121.4083,"800 Yishan Rd, Xu Hui Qu, Shang Hai Shi, China, 200233"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,95,31.173218,121.4083,"800 Yishan Rd, Xu Hui Qu, Shang Hai Shi, China, 200233"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,96,31.22222,121.45806,"405 Julu Rd, Huang Pu Qu, China, 200041"
10072,0,3351,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),13.15996285,0.35815844,97,40.75803684,-73.56304056,"96 B Urban Ave, Westbury, NY 11590, USA"
9007,8921,37702,1562000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),17.67962569,4.617387802,98,47.87410999,7.645119973,"KreuzmattenstraÃŸe 4, 79423 Heitersheim, Germany"
8884,8854,95801,2760000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),30.16854206,10.91669956,99,46.17176477,15.05405652,"Gabrsko 12a, 1420 Trbovlje, Slovenia"
3387,0,1201,272000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),2.824723923,0.126721222,100,39.77342762,140.05685,"Sunada-1 Iijima, Akita, 011-0911, Japan"
8804,0,20209,930000,High (40-80%),High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),11.16110312,2.581685476,101,51.17013998,4.462379993,"Drabstraat 9, 2640 Mortsel, Belgium"
3520,0,5446,1268000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),13.20924446,0.569303378,102,38.91222,121.60222,"China, Da Lian Shi, Sha He Kou Qu, ä¸œåŒ—è·¯75-8å·ä¸­å±±å…¬å›­åŽå®« é‚®æ”¿ç¼–ç : 116021"
5747,0,54179,2722000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),26.93390354,5.226256793,103,32.39722,119.43583,"China, Jiang Su Sheng, Yang Zhou Shi, Guang Ling Qu, å¤§ä¸œé—¨è¡— é‚®æ”¿ç¼–ç : 225002"
5750,0,25911,1452000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),13.2594313,2.164671667,104,13.72981971,100.7690246,"34 Motorway 18, Khwaeng Khlong Sam Prawet, Khet Lat Krabang, Krung Thep Maha Nakhon 10520, Thailand"
8829,8740,18313,912000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.79384812,2.352099917,105,51.49327999,7.403970019,"Heinrich-Hertz-StraÃŸe 1, 44227 Dortmund, Germany"
8829,8740,18313,912000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.79384812,2.352099917,106,51.43148,6.76355,"K5 22, 47051 Duisburg, Germany"
9079,9007,17651,970000,Low (<10%),Low-medium (10-20%),Low-medium (10-20%),Low (<10%),Low-medium (10-20%),Low-medium (10-20%),Low (<10%),Low-medium (10-20%),Low-medium (10-20%),11.06341213,2.090041629,107,47.01159342,7.001877719,"Rue des Sors 3, 2074 Marin-Epagnier, Switzerland"
10666,0,2156,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.566632159,0.210781837,108,34.08206301,-118.1452388,"2007 Chestnut St, Alhambra, CA 91803, USA"
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,109,37.47101601,-121.936405,"2917 Bayview Dr, Fremont, CA 94538, USA"
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,110,37.38696602,-122.035878,"355 N Pastoria Ave, Sunnyvale, CA 94085, USA"
3548,0,3351,944000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),9.265168197,0.315316933,111,30.880844,121.81543,"China, Shang Hai Shi, Pu Dong Xin Qu, é¸¿éŸ³è·¯ä¸¤æ¸¯å¤§é“ é‚®æ”¿ç¼–ç : 201306"
11688,11682,35566,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),20.41449622,3.48185817,112,33.396019,-111.973372,"2315 W Fairmont Dr, Tempe, AZ 85282, USA"
9084,9068,41306,1986000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.42053904,6.036910757,113,56.01185773,37.19183919,"1-Y Zapadnyy Proyezd, 11 ÑÑ‚Ñ€Ð¾ÐµÐ½Ð¸Ðµ 1, Zelenograd, Moskva, Russia, 124460"
8804,0,20209,930000,High (40-80%),High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),11.16110312,2.581685476,114,50.95360001,5.352410034,"Kempische steenweg 293/37 Corda Campus, 3500 Hasselt, Belgium"
3490,0,1098,282000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),2.642575971,0.096644886,115,23.09274,120.26237,"No. 7, Kanxi Rd, Xinshi District, Tainan City, Taiwan 744"
5784,0,78968,2464000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),24.12771353,7.462968071,116,31.921757,117.303505,"15 Xi Yun Fu, Yao Hai Qu, He Fei Shi, An Hui Sheng, China, 230041"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,117,24.77762001,120.99606,"No. 18, Chuangxin 1st Rd, Baoshan, Hsinchu County, Taiwan 308"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,118,24.77701002,120.99005,"No. 5è™Ÿ, Yanxin 2nd Rd, East District, Hsinchu City, Taiwan 308"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,119,24.78064001,120.99666,"No. 1, Chuangxin 2nd Rd, East District, Hsinchu City, Taiwan 300"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,120,24.77334943,121.0015489,"No. 1-1, Yanfa 1st Rd, Baoshan, Hsinchu County, Taiwan 308"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,121,24.77309998,121.02222,"No. 1, Du Sing 1st Rd, East District, Hsinchu City, Taiwan 300"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,122,24.77798999,120.98667,"No. 12, Yanxin 4th Rd, East District, Hsinchu City, Taiwan 300"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,123,24.77309998,121.02506,"No. 10è™Ÿ, Lixing Rd, East District, Hsinchu City, Taiwan 300"
3343,0,4568,976000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),9.661751669,0.448406252,124,35.01502513,136.6096747,"800 YamanoisshikichÅ, Yokkaichi, Mie 512-0906, Japan"
3343,0,4568,976000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),9.661751669,0.448406252,125,35.01502513,136.6096747,"800 YamanoisshikichÅ, Yokkaichi, Mie 512-0906, Japan"
3343,0,4568,976000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),9.661751669,0.448406252,126,35.01502513,136.6096747,"800 YamanoisshikichÅ, Yokkaichi, Mie 512-0906, Japan"
3343,0,4568,976000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),9.661751669,0.448406252,127,35.01502513,136.6096747,"800 YamanoisshikichÅ, Yokkaichi, Mie 512-0906, Japan"
3343,0,4568,976000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),9.661751669,0.448406252,128,35.01502513,136.6096747,"800 YamanoisshikichÅ, Yokkaichi, Mie 512-0906, Japan"
3343,0,4568,976000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),9.661751669,0.448406252,129,35.01502513,136.6096747,"800 YamanoisshikichÅ, Yokkaichi, Mie 512-0906, Japan"
3343,0,4568,976000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),9.661751669,0.448406252,130,35.01502513,136.6096747,"800 YamanoisshikichÅ, Yokkaichi, Mie 512-0906, Japan"
3248,0,8317,750000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),7.785576533,0.870292741,131,39.33923364,141.1257774,"6-6 KitakÅgyÅdanchi, Kitakami, Iwate 024-0002, Japan"
3343,0,4568,976000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),9.661751669,0.448406252,132,35.01502513,136.6096747,"800 YamanoisshikichÅ, Yokkaichi, Mie 512-0906, Japan"
3343,0,4568,976000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),9.661751669,0.448406252,133,35.01502513,136.6096747,"800 YamanoisshikichÅ, Yokkaichi, Mie 512-0906, Japan"
3343,0,4568,976000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),9.661751669,0.448406252,134,35.01502513,136.6096747,"800 YamanoisshikichÅ, Yokkaichi, Mie 512-0906, Japan"
3248,0,8317,750000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),7.785576533,0.870292741,135,39.33923364,141.1257774,"6-6 KitakÅgyÅdanchi, Kitakami, Iwate 024-0002, Japan"
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,136,37.43288,-121.89694,"Calaveras & Milpitas, Milpitas, CA 95035, USA"
10996,0,1700,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),6.181228089,0.203841752,137,47.93479899,-122.266781,"Fluke Pond, 6920 Seaway Blvd, Everett, WA 98203, USA"
3498,0,12510,1760000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),16.49138806,1.098804314,138,23.059856,113.0513,"China, Guang Dong Sheng, Fo Shan Shi, Nan Hai Qu, Nanhuyi Rd, 1å·é™„è¿‘ é‚®æ”¿ç¼–ç : 528226"
8920,8803,28830,1376000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),16.12071811,3.704086886,139,51.12575001,13.78457999,"Maria-Reiche-StraÃŸe 3, 01109 Dresden, Germany"
8775,8770,22598,1526000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),17.72761118,2.991253782,140,52.51639999,13.32522998,"Einsteinufer 37, 10587 Berlin, Germany"
9007,8921,37702,1562000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),17.67962569,4.617387802,141,48.02769998,7.845149985,"TullastraÃŸe 72, 79108 Freiburg im Breisgau, Germany"
8950,8921,27372,1192000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),13.69649343,3.437978772,142,49.57084,11.02991,"SchottkystraÃŸe 10, 91058 Erlangen, Germany"
8950,8921,27372,1192000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),13.69649343,3.437978772,143,49.57084,11.02991,"SchottkystraÃŸe 10, 91058 Erlangen, Germany"
8829,8740,18313,912000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.79384812,2.352099917,144,51.4293,6.794269964,"FinkenstraÃŸe 6, 47057 Duisburg, Germany"
8829,8740,18313,912000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.79384812,2.352099917,145,51.42831999,6.797630017,"FinkenstraÃŸe 70, 47057 Duisburg, Germany"
8920,8803,28830,1376000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),16.12071811,3.704086886,146,51.12575001,13.78457999,"Maria-Reiche-StraÃŸe 3, 01109 Dresden, Germany"
8920,8803,28830,1376000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),16.12071811,3.704086886,147,51.12688999,13.73445998,"An d. Bartlake 4, 01109 Dresden, Germany"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,148,31.301651,121.50557,"China, Shang Hai Shi, Yang Pu Qu, æ”¿æ°‘è·¯316å· é‚®æ”¿ç¼–ç : 200437"
3245,0,2471,364000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),3.810700613,0.263536534,149,40.81557571,140.4626646,"Nabekake-156 Urushikawa, Goshogawara, Aomori 037-0017, Japan"
3257,0,12177,1194000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.94607217,1.22951011,150,36.22337438,137.9874259,"Japan, ã€’390-0821 Nagano, Matsumoto, Tsukama, 4-chÅmeâˆ’18âˆ’ï¼‘ å¯Œå£«é›»æ©Ÿæ¾æœ¬å·¥å ´"
4063,0,789,180000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),1.62518925,0.064093729,151,5.418224328,100.5667451,"28, Jalan Waja Indah 1, Taman Waja Indah, 09000 Kulim, Kedah, Malaysia"
3257,0,12177,1194000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.94607217,1.22951011,152,36.22337438,137.9874259,"Japan, ã€’390-0821 Nagano, Matsumoto, Tsukama, 4-chÅmeâˆ’18âˆ’ï¼‘ å¯Œå£«é›»æ©Ÿæ¾æœ¬å·¥å ´"
3268,0,3554,444000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),4.454525893,0.353564895,153,35.64977715,138.4479905,"221-1 Iino, Minami-Alps, Yamanashi 400-0222, Japan"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,154,24.86572001,121.02292,"No. 6, Guangfu S Rd, Hukou Township, Hsinchu County, Taiwan 303"
